Enrollment	Evento	FechaHora
51051	Regres— al navegador	24/04/21 16:22
50310	Creo una nueva pestana	24/04/21 16:22
50310	Cambio de URL	24/04/21 16:22
50310	Cambio de pesta–a	24/04/21 16:22
50020	[PaperTwo] Acceso permitido 	24/04/21 16:22
50310	Cambio de pesta–a	24/04/21 16:22
49293	Regres— al navegador	24/04/21 16:22
49293	Salida del navegador	24/04/21 16:22
50907	Regres— al navegador	24/04/21 16:22
49293	Salida del navegador	24/04/21 16:22
51560	Cambio de pesta–a	24/04/21 16:22
50613	Regres— al navegador	24/04/21 16:22
50613	Salida del navegador	24/04/21 16:22
50613	Regres— al navegador	24/04/21 16:23
50613	Salida del navegador	24/04/21 16:23
49293	Regres— al navegador	24/04/21 16:23
49293	Salida del navegador	24/04/21 16:23
49293	Regres— al navegador	24/04/21 16:23
50310	Regres— al navegador	24/04/21 16:23
49293	[PaperTwo] Acceso permitido 	24/04/21 16:24
51560	Regres— al navegador	24/04/21 16:24
51560	Salida del navegador	24/04/21 16:25
51560	Regres— al navegador	24/04/21 16:25
51558	[PaperTwo] Acceso permitido 	24/04/21 16:25
51560	Salida del navegador	24/04/21 16:25
51560	Cambio de pesta–a	24/04/21 16:25
51560	Regres— al navegador	24/04/21 16:25
51560	Creo una nueva pestana	24/04/21 16:25
51560	Salida del navegador	24/04/21 16:25
51560	Cambio de pesta–a	24/04/21 16:25
51560	Cambio de pesta–a	24/04/21 16:25
50310	Salida del navegador	24/04/21 16:25
51560	Cambio de pesta–a	24/04/21 16:25
50310	Regres— al navegador	24/04/21 16:25
51560	Regres— al navegador	24/04/21 16:25
50907	Salida del navegador	24/04/21 16:26
50907	Regres— al navegador	24/04/21 16:26
50310	Usuario ten’a sesion activa	24/04/21 16:26
50310	[Login] Acceso concedido---sin Azure	24/04/21 16:26
51563	Regres— al navegador	24/04/21 16:26
49980	Regres— al navegador	24/04/21 16:27
50613	Regres— al navegador	24/04/21 16:27
50967	Regres— al navegador	24/04/21 16:27
50967	Salida del navegador	24/04/21 16:27
51305	Salida del navegador	24/04/21 16:27
51560	Salida del navegador	24/04/21 16:27
50613	Salida del navegador	24/04/21 16:27
50967	Regres— al navegador	24/04/21 16:27
50907	Salida del navegador	24/04/21 16:27
50907	Regres— al navegador	24/04/21 16:27
51268	Salida del navegador	24/04/21 16:27
51268	Regres— al navegador	24/04/21 16:27
50613	Regres— al navegador	24/04/21 16:27
51054	Salida del navegador	24/04/21 16:28
51054	Regres— al navegador	24/04/21 16:28
50971	Salida del navegador	24/04/21 16:28
50971	Regres— al navegador	24/04/21 16:28
49980	Salida del navegador	24/04/21 16:28
51560	Creo una nueva pestana	24/04/21 16:28
51560	Cambio de pesta–a	24/04/21 16:28
49980	Regres— al navegador	24/04/21 16:28
50566	Salida del navegador	24/04/21 16:28
50566	Regres— al navegador	24/04/21 16:28
51054	Salida del navegador	24/04/21 16:28
51054	Regres— al navegador	24/04/21 16:28
50613	Salida del navegador	24/04/21 16:28
50971	Salida del navegador	24/04/21 16:28
50971	Regres— al navegador	24/04/21 16:28
50907	Salida del navegador	24/04/21 16:28
51563	Salida del navegador	24/04/21 16:28
51563	Regres— al navegador	24/04/21 16:28
50907	Regres— al navegador	24/04/21 16:28
50967	Salida del navegador	24/04/21 16:28
50967	Regres— al navegador	24/04/21 16:28
50967	Salida del navegador	24/04/21 16:28
50907	Salida del navegador	24/04/21 16:28
50907	Regres— al navegador	24/04/21 16:28
51563	Salida del navegador	24/04/21 16:28
51563	Regres— al navegador	24/04/21 16:28
50566	Salida del navegador	24/04/21 16:28
50566	Regres— al navegador	24/04/21 16:28
51268	Salida del navegador	24/04/21 16:28
50692	Salida del navegador	24/04/21 16:28
51268	Regres— al navegador	24/04/21 16:28
50613	Regres— al navegador	24/04/21 16:28
50971	Salida del navegador	24/04/21 16:28
50971	Regres— al navegador	24/04/21 16:28
50613	Salida del navegador	24/04/21 16:28
51054	Salida del navegador	24/04/21 16:28
51054	Regres— al navegador	24/04/21 16:28
51563	Salida del navegador	24/04/21 16:28
51563	Regres— al navegador	24/04/21 16:28
51560	Regres— al navegador	24/04/21 16:28
50310	Salida del navegador	24/04/21 16:28
51305	Regres— al navegador	24/04/21 16:28
50310	[PaperTwo] Acceso permitido 	24/04/21 16:28
49980	Salida del navegador	24/04/21 16:29
49980	Regres— al navegador	24/04/21 16:29
50566	Salida del navegador	24/04/21 16:29
50566	Regres— al navegador	24/04/21 16:29
50310	Regres— al navegador	24/04/21 16:29
50907	Salida del navegador	24/04/21 16:29
50907	Regres— al navegador	24/04/21 16:29
50907	Regres— al navegador	24/04/21 16:29
50907	Salida del navegador	24/04/21 16:29
51563	Salida del navegador	24/04/21 16:29
51563	Regres— al navegador	24/04/21 16:29
51563	Salida del navegador	24/04/21 16:30
51563	Regres— al navegador	24/04/21 16:30
51563	Regres— al navegador	24/04/21 16:30
51563	Salida del navegador	24/04/21 16:30
50613	Regres— al navegador	24/04/21 16:31
50971	[PaperTwo] Acceso permitido 	24/04/21 16:31
51563	[PaperTwo] Acceso permitido 	24/04/21 16:31
50566	[PaperTwo] Acceso permitido 	24/04/21 16:31
50907	[PaperTwo] Acceso permitido 	24/04/21 16:31
50758	Regres— al navegador	24/04/21 16:31
51054	[PaperTwo] Acceso permitido 	24/04/21 16:31
50758	Creo una nueva pestana	24/04/21 16:31
50758	Cambio de pesta–a	24/04/21 16:31
50758	Salida del navegador	24/04/21 16:31
50967	Regres— al navegador	24/04/21 16:31
51558	Regres— al navegador	24/04/21 16:31
50967	[PaperTwo] Acceso permitido 	24/04/21 16:32
49980	[PaperTwo] Acceso permitido 	24/04/21 16:32
51268	Salida del navegador	24/04/21 16:33
51268	Regres— al navegador	24/04/21 16:33
50331	Regres— al navegador	24/04/21 16:33
51268	Salida del navegador	24/04/21 16:33
51268	Regres— al navegador	24/04/21 16:33
51268	[PaperTwo] Acceso permitido 	24/04/21 16:33
50613	Salida del navegador	24/04/21 16:33
50613	Regres— al navegador	24/04/21 16:34
50613	[PaperTwo] Acceso permitido 	24/04/21 16:34
49720	Regres— al navegador	24/04/21 16:35
51260	Salida del navegador	24/04/21 16:36
51260	Cambio de pesta–a	24/04/21 16:36
50310	Salida del navegador	24/04/21 16:36
50310	Regres— al navegador	24/04/21 16:36
51577	Creo una nueva pestana	24/04/21 16:36
51577	Cambio de pesta–a	24/04/21 16:36
51577	Salida del navegador	24/04/21 16:36
51577	Cambio de URL	24/04/21 16:36
51577	Cambio de URL	24/04/21 16:36
51577	Cambio de pesta–a	24/04/21 16:36
51497	Creo una nueva pestana	24/04/21 16:36
51497	Salida del navegador	24/04/21 16:36
51497	Creo una nueva pestana	24/04/21 16:36
51497	Regres— al navegador	24/04/21 16:36
51497	Cambio de pesta–a	24/04/21 16:36
51497	Creo una nueva pestana	24/04/21 16:36
51497	Cambio de URL	24/04/21 16:36
51497	Cambio de pesta–a	24/04/21 16:36
51260	Regres— al navegador	24/04/21 16:36
51260	Creo una nueva pestana	24/04/21 16:36
51260	Cambio de pesta–a	24/04/21 16:36
51260	Salida del navegador	24/04/21 16:36
51497	Cambio de pesta–a	24/04/21 16:36
51497	Cambio de pesta–a	24/04/21 16:37
51497	Creo una nueva pestana	24/04/21 16:37
51497	Cambio de pesta–a	24/04/21 16:37
51226	Regres— al navegador	24/04/21 16:37
51226	Salida del navegador	24/04/21 16:37
51226	Regres— al navegador	24/04/21 16:37
51260	Cambio de pesta–a	24/04/21 16:37
50692	Regres— al navegador	24/04/21 16:37
51497	Regres— al navegador	24/04/21 16:37
51497	Salida del navegador	24/04/21 16:37
51497	Cambio de pesta–a	24/04/21 16:37
51497	Cambio de pesta–a	24/04/21 16:37
51497	Cambio de pesta–a	24/04/21 16:37
51260	Regres— al navegador	24/04/21 16:38
51260	Cambio de pesta–a	24/04/21 16:38
51260	Salida del navegador	24/04/21 16:38
51260	Cambio de pesta–a	24/04/21 16:38
51260	Cambio de pesta–a	24/04/21 16:38
51260	Regres— al navegador	24/04/21 16:38
51260	Salida del navegador	24/04/21 16:38
51260	Cambio de pesta–a	24/04/21 16:38
51260	Regres— al navegador	24/04/21 16:39
51016	Cambio de pesta–a	24/04/21 16:39
51016	Creo una nueva pestana	24/04/21 16:39
51016	Regres— al navegador	24/04/21 16:39
51016	Salida del navegador	24/04/21 16:39
51537	Salida del navegador	24/04/21 16:40
51537	Regres— al navegador	24/04/21 16:40
51537	Salida del navegador	24/04/21 16:40
51537	Regres— al navegador	24/04/21 16:40
51016	Salida del navegador	24/04/21 16:40
51016	Regres— al navegador	24/04/21 16:40
51016	Salida del navegador	24/04/21 16:40
51577	Regres— al navegador	24/04/21 16:40
51016	Regres— al navegador	24/04/21 16:41
51016	Regres— al navegador	24/04/21 16:41
51184	Regres— al navegador	24/04/21 16:41
51184	Regres— al navegador	24/04/21 16:41
51184	Salida del navegador	24/04/21 16:41
51184	Salida del navegador	24/04/21 16:41
51016	Salida del navegador	24/04/21 16:42
51016	Regres— al navegador	24/04/21 16:42
49975	Salida del navegador	24/04/21 16:42
51016	Salida del navegador	24/04/21 16:43
51016	Regres— al navegador	24/04/21 16:43
51016	Salida del navegador	24/04/21 16:43
51560	Creo una nueva pestana	24/04/21 16:44
51560	Salida del navegador	24/04/21 16:44
51560	Cambio de pesta–a	24/04/21 16:44
51497	Salida del navegador	24/04/21 16:45
51497	Regres— al navegador	24/04/21 16:45
51497	Cambio de pesta–a	24/04/21 16:45
51226	Regres— al navegador	24/04/21 16:47
51226	Creo una nueva pestana	24/04/21 16:47
51226	Cambio de pesta–a	24/04/21 16:47
51226	Salida del navegador	24/04/21 16:47
51226	Regres— al navegador	24/04/21 16:47
51226	Regres— al navegador	24/04/21 16:48
51226	Creo una nueva pestana	24/04/21 16:48
51226	Cambio de pesta–a	24/04/21 16:48
51226	Salida del navegador	24/04/21 16:48
51226	Regres— al navegador	24/04/21 16:48
51226	Salida del navegador	24/04/21 16:48
51226	Cambio de pesta–a	24/04/21 16:48
51226	Regres— al navegador	24/04/21 16:48
51226	Salida del navegador	24/04/21 16:48
51226	Regres— al navegador	24/04/21 16:49
51226	Salida del navegador	24/04/21 16:49
51226	Cambio de pesta–a	24/04/21 16:49
51226	Regres— al navegador	24/04/21 16:49
51497	Regres— al navegador	24/04/21 16:52
51497	Salida del navegador	24/04/21 16:52
51497	Cambio de pesta–a	24/04/21 16:52
51497	Cambio de pesta–a	24/04/21 16:52
51226	Cambio de pesta–a	24/04/21 16:52
51226	Salida del navegador	24/04/21 16:52
51226	Cambio de pesta–a	24/04/21 16:53
51226	Cambio de pesta–a	24/04/21 16:53
51226	Cambio de pesta–a	24/04/21 16:53
51226	Cambio de pesta–a	24/04/21 16:53
51226	Cambio de pesta–a	24/04/21 16:53
51226	Regres— al navegador	24/04/21 16:53
51184	Creo una nueva pestana	24/04/21 16:56
51184	Cambio de pesta–a	24/04/21 16:56
50758	Regres— al navegador	24/04/21 17:05
51577	Cambio de pesta–a	24/04/21 17:09
51577	Creo una nueva pestana	24/04/21 17:09
51577	Salida del navegador	24/04/21 17:09
51577	Regres— al navegador	24/04/21 17:10
51577	Salida del navegador	24/04/21 17:10
51577	Cambio de pesta–a	24/04/21 17:10
51577	Cambio de pesta–a	24/04/21 17:10
51577	Cambio de pesta–a	24/04/21 17:10
51577	Cambio de pesta–a	24/04/21 17:10
51577	Regres— al navegador	24/04/21 17:13
51577	Salida del navegador	24/04/21 17:13
51577	Cambio de pesta–a	24/04/21 17:13
51577	Cambio de pesta–a	24/04/21 17:14
51577	Regres— al navegador	24/04/21 17:14
51577	Cambio de pesta–a	24/04/21 17:14
51577	Salida del navegador	24/04/21 17:14
51577	Cambio de pesta–a	24/04/21 17:17
51577	Regres— al navegador	24/04/21 17:20
51577	Salida del navegador	24/04/21 17:20
51577	Cambio de pesta–a	24/04/21 17:20
51184	Regres— al navegador	24/04/21 17:22
51184	Cambio de pesta–a	24/04/21 17:22
51184	Salida del navegador	24/04/21 17:22
51184	Creo una nueva pestana	24/04/21 17:22
51184	Regres— al navegador	24/04/21 17:23
51016	Creo una nueva pestana	24/04/21 17:23
51016	Cambio de pesta–a	24/04/21 17:23
51016	Regres— al navegador	24/04/21 17:23
51184	Cambio de pesta–a	24/04/21 17:23
51184	Salida del navegador	24/04/21 17:23
51016	Salida del navegador	24/04/21 17:23
51016	Regres— al navegador	24/04/21 17:23
51184	Creo una nueva pestana	24/04/21 17:23
51184	Cambio de pesta–a	24/04/21 17:23
51016	Creo una nueva pestana	24/04/21 17:23
51016	Cambio de pesta–a	24/04/21 17:23
51016	Salida del navegador	24/04/21 17:23
51016	Regres— al navegador	24/04/21 17:23
51577	Cambio de pesta–a	24/04/21 17:24
51184	Regres— al navegador	24/04/21 17:25
51184	Salida del navegador	24/04/21 17:25
51184	Cambio de pesta–a	24/04/21 17:25
51577	Regres— al navegador	24/04/21 17:30
51577	Salida del navegador	24/04/21 17:30
51577	Cambio de pesta–a	24/04/21 17:30
51184	Regres— al navegador	24/04/21 17:30
51184	Creo una nueva pestana	24/04/21 17:30
51184	Cambio de pesta–a	24/04/21 17:30
51184	Salida del navegador	24/04/21 17:31
51577	Regres— al navegador	24/04/21 17:31
51577	Salida del navegador	24/04/21 17:31
51577	Cambio de pesta–a	24/04/21 17:31
51577	Regres— al navegador	24/04/21 17:32
51577	Salida del navegador	24/04/21 17:32
51577	Cambio de pesta–a	24/04/21 17:32
51577	Cambio de pesta–a	24/04/21 17:32
51184	Regres— al navegador	24/04/21 17:36
51184	Salida del navegador	24/04/21 17:36
51184	Regres— al navegador	24/04/21 17:37
51184	Salida del navegador	24/04/21 17:37
51184	Creo una nueva pestana	24/04/21 17:37
51184	Cambio de pesta–a	24/04/21 17:37
51184	Regres— al navegador	24/04/21 17:37
51184	Creo una nueva pestana	24/04/21 17:38
51184	Cambio de pesta–a	24/04/21 17:38
51577	Regres— al navegador	24/04/21 17:38
51184	Salida del navegador	24/04/21 17:38
51184	Regres— al navegador	24/04/21 17:38
51184	Salida del navegador	24/04/21 17:39
51184	Cambio de pesta–a	24/04/21 17:39
51226	Creo una nueva pestana	24/04/21 17:40
51226	Cambio de pesta–a	24/04/21 17:40
51226	Salida del navegador	24/04/21 17:40
51226	Creo una nueva pestana	24/04/21 17:40
51226	Creo una nueva pestana	24/04/21 17:40
51226	Creo una nueva pestana	24/04/21 17:40
51226	Creo una nueva pestana	24/04/21 17:40
51226	Creo una nueva pestana	24/04/21 17:40
51226	Creo una nueva pestana	24/04/21 17:40
51226	Cambio de pesta–a	24/04/21 17:40
51226	Regres— al navegador	24/04/21 17:41
51226	Salida del navegador	24/04/21 17:41
51226	Cambio de pesta–a	24/04/21 17:41
51226	Cambio de pesta–a	24/04/21 17:41
51226	Cambio de pesta–a	24/04/21 17:41
51226	Cambio de pesta–a	24/04/21 17:43
51226	Cambio de pesta–a	24/04/21 17:43
51226	Cambio de pesta–a	24/04/21 17:43
51226	Cambio de pesta–a	24/04/21 17:44
51226	Cambio de pesta–a	24/04/21 17:44
51226	Regres— al navegador	24/04/21 17:44
51226	Cambio de pesta–a	24/04/21 17:44
51226	Regres— al navegador	24/04/21 17:44
51577	Salida del navegador	24/04/21 17:44
51577	Cambio de pesta–a	24/04/21 17:44
51226	Regres— al navegador	24/04/21 17:44
51226	Salida del navegador	24/04/21 17:44
51226	Cambio de pesta–a	24/04/21 17:44
51260	Regres— al navegador	24/04/21 17:45
51260	Salida del navegador	24/04/21 17:45
51226	Regres— al navegador	24/04/21 17:46
51577	Regres— al navegador	24/04/21 17:46
51260	Cambio de pesta–a	24/04/21 17:47
51260	Salida del navegador	24/04/21 17:47
51260	Creo una nueva pestana	24/04/21 17:47
51260	Regres— al navegador	24/04/21 17:47
51260	Salida del navegador	24/04/21 17:47
51260	Cambio de pesta–a	24/04/21 17:47
51226	Creo una nueva pestana	24/04/21 17:47
51226	Cambio de pesta–a	24/04/21 17:47
51226	Salida del navegador	24/04/21 17:47
51226	Cambio de pesta–a	24/04/21 17:48
51226	Regres— al navegador	24/04/21 17:49
51226	Regres— al navegador	24/04/21 17:49
51226	Salida del navegador	24/04/21 17:49
51226	Creo una nueva pestana	24/04/21 17:49
51226	Cambio de pesta–a	24/04/21 17:49
51184	Regres— al navegador	24/04/21 17:50
51184	Cambio de URL	24/04/21 17:52
51184	Cambio de URL	24/04/21 17:53
51226	Regres— al navegador	24/04/21 17:53
51226	Salida del navegador	24/04/21 17:54
51226	Cambio de pesta–a	24/04/21 17:54
51184	Cambio de URL	24/04/21 17:54
51184	Cambio de URL	24/04/21 17:54
51184	Cambio de URL	24/04/21 17:55
51184	Cambio de URL	24/04/21 17:55
51184	Cambio de URL	24/04/21 17:55
51184	Cambio de URL	24/04/21 17:55
51184	Cambio de URL	24/04/21 17:55
51184	Cambio de URL	24/04/21 17:55
51226	Regres— al navegador	24/04/21 17:56
51226	Regres— al navegador	24/04/21 17:56
51226	Salida del navegador	24/04/21 17:56
51226	Regres— al navegador	24/04/21 17:56
51226	Salida del navegador	24/04/21 17:56
51226	Cambio de pesta–a	24/04/21 17:56
51226	Cambio de pesta–a	24/04/21 17:57
51260	Cambio de pesta–a	24/04/21 18:00
51260	Creo una nueva pestana	24/04/21 18:00
51260	Regres— al navegador	24/04/21 18:00
51226	Regres— al navegador	24/04/21 18:01
51260	Salida del navegador	24/04/21 18:02
51016	Salida del navegador	24/04/21 18:03
51016	Regres— al navegador	24/04/21 18:03
51226	Salida del navegador	24/04/21 18:03
51226	Creo una nueva pestana	24/04/21 18:03
51226	Cambio de pesta–a	24/04/21 18:03
51226	Regres— al navegador	24/04/21 18:04
51226	Creo una nueva pestana	24/04/21 18:04
51226	Cambio de pesta–a	24/04/21 18:04
51226	Salida del navegador	24/04/21 18:05
51226	Cambio de pesta–a	24/04/21 18:05
51226	Creo una nueva pestana	24/04/21 18:05
51226	Cambio de pesta–a	24/04/21 18:05
51226	Regres— al navegador	24/04/21 18:07
51226	Salida del navegador	24/04/21 18:07
51226	Cambio de pesta–a	24/04/21 18:07
51226	Cambio de pesta–a	24/04/21 18:07
51226	Cambio de pesta–a	24/04/21 18:07
51226	Regres— al navegador	24/04/21 18:07
51226	Regres— al navegador	24/04/21 18:08
51226	Salida del navegador	24/04/21 18:08
51226	Regres— al navegador	24/04/21 18:08
51226	Salida del navegador	24/04/21 18:09
51226	Regres— al navegador	24/04/21 18:11
51226	Salida del navegador	24/04/21 18:11
51226	Cambio de pesta–a	24/04/21 18:11
51226	Cambio de pesta–a	24/04/21 18:11
51226	Cambio de pesta–a	24/04/21 18:11
50758	Creo una nueva pestana	24/04/21 18:11
50758	Cambio de pesta–a	24/04/21 18:11
51226	Cambio de pesta–a	24/04/21 18:11
51226	Creo una nueva pestana	24/04/21 18:11
51226	Cambio de pesta–a	24/04/21 18:11
51226	Regres— al navegador	24/04/21 18:11
51226	Salida del navegador	24/04/21 18:12
51226	Creo una nueva pestana	24/04/21 18:12
51226	Cambio de pesta–a	24/04/21 18:12
51226	Cambio de pesta–a	24/04/21 18:12
51226	Regres— al navegador	24/04/21 18:12
51016	Regres— al navegador	24/04/21 18:14
51226	Salida del navegador	24/04/21 18:14
51226	Cambio de pesta–a	24/04/21 18:14
50758	Cambio de pesta–a	24/04/21 18:14
50758	Cambio de pesta–a	24/04/21 18:19
50758	Cambio de pesta–a	24/04/21 18:21
50758	Regres— al navegador	24/04/21 18:25
51016	Salida del navegador	24/04/21 18:25
51016	Regres— al navegador	24/04/21 18:25
51016	Creo una nueva pestana	24/04/21 18:25
51016	Cambio de pesta–a	24/04/21 18:25
51016	Salida del navegador	24/04/21 18:27
51226	Regres— al navegador	24/04/21 18:27
51226	Salida del navegador	24/04/21 18:27
51226	Cambio de pesta–a	24/04/21 18:27
51226	Cambio de pesta–a	24/04/21 18:27
51016	Regres— al navegador	24/04/21 18:27
51016	Salida del navegador	24/04/21 18:27
51226	Regres— al navegador	24/04/21 18:27
51226	Salida del navegador	24/04/21 18:27
51226	Cambio de pesta–a	24/04/21 18:27
51226	Cambio de pesta–a	24/04/21 18:27
